label,message,message_length,word_count,num_digits,num_uppercase,num_links,has_call_to_action
smish,"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",138,26,2,11,0,1
ham,Then wat r u doing now? Busy wif work?,38,9,0,2,0,1
ham,I dun believe u. I thk u told him.,34,9,0,2,0,0
smish,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,161,23,47,26,0,1
smish,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,154,29,13,14,0,1
ham,Ya srsly better than yi tho,27,6,0,1,0,0
ham,R ü comin back for dinner?,26,6,0,1,0,0
ham,They r giving a second chance to rahul dengra.,46,9,0,1,0,0
smish,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,74,15,9,12,0,0
ham,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,159,27,0,1,0,0
ham,Pls confirm the time to collect the cheque.,43,8,0,1,0,0
ham,Ok lor...,9,2,0,1,0,0
smish,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,159,25,2,4,1,0
ham,And popping &lt;#&gt; ibuprofens was no help.,45,7,0,1,0,0
ham,Okay same with me. Well thanks for the clarification,52,9,0,2,0,0
ham,I will vote for wherever my heart guides me,43,9,0,1,0,0
ham,Howz pain.it will come down today.do as i said ystrday.ice and medicine.,72,12,0,1,0,0
ham,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",297,64,0,6,0,0
ham,"YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV",149,26,6,113,0,0
smish,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,152,30,14,8,0,0
smish,"URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",158,26,30,24,0,1
ham,"My planning usually stops at ""find hella weed, smoke hella weed""",64,11,0,1,0,0
smish,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",161,28,23,23,0,1
smish,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins,160,24,15,20,1,1
ham,"I'm home, my love ... If your still awake ... *loving kiss*",59,12,0,2,0,0
ham,"Aight, I'm chillin in a friend's room so text me when you're on the way",71,15,0,2,0,0
smish,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",163,27,3,8,1,0
ham,How will I creep on you now? ;_;,32,8,0,2,0,1
smish,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",152,28,15,6,0,1
smish,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",152,24,5,13,1,0
smish,FROM 88066 LOST £12 HELP,24,5,7,12,0,0
smish,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,95,13,13,4,0,1
ham,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,79,13,0,1,0,0
smish,2/2 146tf150p,13,2,8,0,0,0
ham,Dont talk to him ever ok its my word.,37,9,0,1,0,0
ham,"Just dropped em off, omw back now",33,7,0,1,0,1
smish,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,155,29,14,9,0,1
ham,Nice.nice.how is it working?,28,4,0,1,0,0
ham,Reckon need to be in town by eightish to walk from * carpark.,61,13,0,1,0,0
smish,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,136,22,21,25,1,0
ham,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",123,22,1,5,0,0
smish,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,132,25,4,13,0,0
smish,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,157,27,23,9,0,1
smish,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS",146,27,23,23,0,1
ham,At what time are you coming.,28,6,0,1,0,0
ham,Hey what's up charles sorry about the late reply.,49,9,0,1,0,0
smish,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,104,19,12,8,0,1
ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,59,12,1,1,0,0
ham,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,97,24,0,3,0,1
smish,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",159,22,21,24,0,0
smish,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",81,15,0,13,0,1
ham,Oh...i asked for fun. Haha...take care. ü,41,7,0,2,0,0
ham,Hey morning what you come to ask:-) pa...,41,8,0,1,0,0
smish,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,146,19,40,17,0,1
ham,Oh yeah clearly it's my fault,29,6,0,1,0,0
ham,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?",103,22,2,3,0,1
ham,"Right on brah, see you later",28,6,0,1,0,0
smish,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,154,22,20,26,0,0
smish,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,145,22,28,14,0,1
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,113,20,0,5,0,0
smish,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,109,19,18,12,0,1
ham,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,99,18,0,5,0,0
smish,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,160,26,16,11,0,1
smish,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",152,32,23,48,0,1
smish,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,135,22,15,25,1,0
smish,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",149,19,0,23,1,1
ham,I not busy juz dun wan 2 go so early.. Hee.. ,45,11,1,2,0,0
ham,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,112,21,0,2,0,1
ham,Ofcourse I also upload some songs,33,6,0,2,0,0
ham,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",281,56,0,5,0,0
ham,Not..tel software name..,24,3,0,1,0,0
smish,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,137,22,6,43,0,1
smish,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,135,20,28,17,0,1
ham,"What i mean was i left too early to check, cos i'm working a 9-6.",65,15,2,1,0,0
smish,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,145,24,22,5,0,1
ham,Is toshiba portege m100 gd?,27,5,3,1,0,0
smish,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,137,24,28,14,0,1
smish,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,155,27,17,28,0,1
ham,Exactly. Anyways how far. Is jide her to study or just visiting,63,12,0,3,0,0
ham,So how are you really. What are you up to. How's the masters. And so on.,72,16,0,4,0,0
smish,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,137,21,13,24,1,0
smish,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,144,20,34,16,0,1
ham,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,118,22,0,4,0,0
smish,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,143,30,19,7,0,1
smish,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,156,27,22,3,0,1
smish,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",112,17,0,8,1,0
smish,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!",78,15,0,5,0,0
smish,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,153,30,3,18,0,0
ham,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh""",101,18,0,2,0,0
ham,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! ,97,21,0,4,0,0
ham,Yes its possible but dint try. Pls dont tell to any one k,57,13,0,2,0,0
smish,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,120,23,17,2,0,1
ham,Hi. Hope you had a good day. Have a better night.,49,11,0,3,0,0
ham,Except theres a chick with huge boobs.,38,7,0,1,0,0
ham,Er yep sure. Props?,19,4,0,2,0,0
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,129,25,0,10,0,0
smish,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,152,25,28,12,0,1
smish,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",152,28,15,6,0,1
smish,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs ,155,22,20,26,0,0
smish,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,160,26,15,12,0,1
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,69,11,1,1,0,0
smish,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,84,19,0,4,0,0
smish,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",157,26,18,13,0,1
ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,228,49,1,8,0,0
smish,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,162,30,16,28,0,1
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,156,32,0,6,0,1
smish,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,140,21,2,15,0,1
smish,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",160,28,2,20,0,1
smish,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,155,25,12,26,1,1
ham,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,99,19,0,1,0,0
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,126,19,0,2,0,0
smish,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,158,28,14,21,0,1
ham,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,60,12,1,3,0,0
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",115,22,0,2,0,0
smish,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,129,16,17,6,1,0
ham,"Nah man, my car is meant to be crammed full of people",53,12,0,1,0,0
ham,"Aight yo, dats straight dogg",28,5,0,1,0,0
smish,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",153,26,31,29,0,1
smish,Please CALL 08712402578 immediately as there is an urgent message waiting for you,81,13,11,5,0,1
smish,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,159,29,13,22,0,1
ham,All e best 4 ur driving tmr :-),31,8,1,1,0,0
ham,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... ,79,14,0,2,0,1
smish,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",161,27,17,7,0,1
smish,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,149,29,17,1,0,1
ham,I emailed yifeng my part oredi.. Can ü get it fr him..,54,12,0,2,0,0
ham,Lol that's different. I don't go trying to find every real life photo you ever took.,84,16,0,2,0,0
ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,75,15,0,3,0,0
ham,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,41,11,0,31,0,0
ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",95,20,0,3,0,0
ham,You in your room? I need a few,30,8,0,2,0,0
